"CustomerID","Title","CreditCardType","Occupation","Gender","Age","Location","MotorInsurance","MotorValue","MotorType","HealthInsurance","HealthType","HealthDependentsAdults","HealthDependentsKids","TravelInsurance","TravelType","PrefChannel","CardHolder","Married","AgeBuckets","MotorValueBuckets","MotorFlag","MotorLevel","HealthFlag","HealthLevel","TravelFlag","TravelLevel","Instances","customerValue","SalaryIndicator","FamilyIndicator","cluster"
4863,"Mrs.","AMEX",NA,"female",43,"Urban","Yes",32277,"Single","Yes","Level2","1","2","Yes","Business","Email","Yes","Yes","36-50","medium",1,2,1,2,1,3,3,7,"high","Big family",3
4864,"Mrs.","AMEX",NA,"female",46,"Rural","Yes",11904,"Single","Yes","Level1","0","2","No","0","Email","Yes","Yes","36-50","low",1,1,1,1,0,0,2,2,"low","nuclear family",1
4865,"Mrs.","Visa",NA,"female",53,"Urban","Yes",38256,"Single","Yes","Level3","1","2","Yes","Backpacker","Phone","Yes","Yes",">50","high",1,3,1,3,1,1,3,7,"high","Big family",3
4867,"Mr.","AMEX","Research chef","male",47,"Urban","Yes",30022,"Single","Yes","Level2","1","2","No","0","Email","Yes","Yes","36-50","medium",1,2,1,2,0,0,2,4,"med","Big family",3
4868,"Ms.","AMEX","Lease driver","female",49,"Urban","Yes",38256,"Single","Yes","Level2","1","2","No","0","Email","Yes","No","36-50","high",1,3,1,2,0,0,2,5,"med","Big family",3
4869,"Mrs.","AMEX","Financial controller","female",49,"Urban","Yes",38256,"Single","Yes","Level2","2","2","No","0","Phone","Yes","Yes","36-50","high",1,3,1,2,0,0,2,5,"med","Big family",3
4870,"Mr.","AMEX",NA,"male",66,"Urban","Yes",21465,"Single","Yes","Level3","1","0","Yes","Business","Phone","Yes","No",">50","medium",1,2,1,3,1,3,3,8,"high","nuclear family",3
4871,"Mr.","Visa","Gaming manager","male",48,"Rural","Yes",30821,"Single","Yes","Level2","1","2","Yes","Business","Email","Yes","Yes","36-50","medium",1,2,1,2,1,3,3,7,"high","Big family",3
4872,"Ms.","AMEX","Garment presser","female",56,"Rural","Yes",15704,"Single","No","0","No HI","No HI","No","0","Phone","Yes","No",">50","medium",1,2,0,0,0,0,1,2,"low","No Health Insurance",1
4873,"Mr.","AMEX",NA,"male",19,"Urban","Yes",4975,"Bundle","No","0","No HI","No HI","Yes","Standard","SMS","Yes","No","<=35","low",1,1,0,0,1,2,2,3,"low","No Health Insurance",2
4875,"Mr.","Visa","Crop scientist","male",18,"Rural","Yes",26040,"Bundle","Yes","Level2","0","0","Yes","Business","SMS","Yes","No","<=35","medium",1,2,1,2,1,3,3,7,"high","single",2
4876,"Mr.","Visa","Systems analyst","male",22,"Urban","No",NA,"No MotorInsurance","No","0","No HI","No HI","No","0","SMS","Yes","No","<=35","0",0,0,0,0,0,0,0,0,"noClue","No Health Insurance",2
4877,"Ms.","No Card","Banker investigator","female",50,"Rural","Yes",38256,"Single","Yes","Level1","1","2","No","0","Email","No","No","36-50","high",1,3,1,1,0,0,2,4,"med","Big family",3
4878,"Ms.","No Card","Market and survey researcher","female",65,"Rural","Yes",21970,"Bundle","No","0","No HI","No HI","No","0","Phone","No","No",">50","medium",1,2,0,0,0,0,1,2,"low","No Health Insurance",3
4880,"Mrs.","AMEX",NA,"female",48,"Rural","Yes",18526,"Single","Yes","Level2","0","3","No","0","Phone","Yes","Yes","36-50","medium",1,2,1,2,0,0,2,4,"med","Big family",1
4881,"Ms.","Visa","Neonatal nurse","female",73,"Urban","Yes",30747,"Single","Yes","Level2","2","0","No","0","Phone","Yes","No",">50","medium",1,2,1,2,0,0,2,4,"med","nuclear family",3
4883,"Mr.","No Card","Construction mechanic","male",47,"Rural","Yes",38256,"Single","Yes","Level2","0","2","Yes","Standard","Email","No","Yes","36-50","high",1,3,1,2,1,2,3,7,"high","nuclear family",3
4884,"Mr.","AMEX",NA,"male",69,"Rural","Yes",30238,"Single","Yes","Level2","2","0","Yes","Standard","Phone","Yes","No",">50","medium",1,2,1,2,1,2,3,6,"med","nuclear family",3
4885,"Mr.","AMEX","Loan officer","male",43,"Urban","Yes",34577,"Single","Yes","Level2","0","2","Yes","Standard","SMS","Yes","Yes","36-50","high",1,3,1,2,1,2,3,7,"high","nuclear family",3
4887,"Ms.","Visa","Community outreach worker","female",49,"Rural","Yes",14761,"Single","Yes","Level1","1","2","No","0","Phone","Yes","No","36-50","low",1,1,1,1,0,0,2,2,"low","Big family",1
4888,"Mr.","AMEX",NA,"male",68,"Urban","Yes",23832,"Single","Yes","Level2","1","0","Yes","Senior","Phone","Yes","No",">50","medium",1,2,1,2,1,2,3,6,"med","nuclear family",3
4889,"Ms.","AMEX","Aircraft rigging assembler","female",52,"Urban","Yes",13007,"Single","Yes","Level2","2","3","No","0","Email","Yes","No",">50","low",1,1,1,2,0,0,2,3,"low","Big family",1
4890,"Mr.","Visa","Claims adjuster","male",47,"Rural","No",NA,"No MotorInsurance","Yes","Level1","0","2","Yes","Backpacker","Phone","Yes","Yes","36-50","0",0,0,1,1,1,1,2,2,"low","nuclear family",1
4891,"Mrs.","No Card","Data coder operator","female",51,"Urban","Yes",35632,"Single","No","0","No HI","No HI","Yes","Premium","Email","No","Yes",">50","high",1,3,0,0,1,3,2,6,"med","No Health Insurance",3
4892,"Dr.","AMEX","Embossing machine operator","female",50,"Rural","Yes",12994,"Single","No","0","No HI","No HI","No","0","Email","Yes","No","36-50","low",1,1,0,0,0,0,1,1,"low","No Health Insurance",1
4895,"Mr.","AMEX",NA,"male",18,"Urban","Yes",5366,"Bundle","No","0","No HI","No HI","No","0","Email","Yes","No","<=35","low",1,1,0,0,0,0,1,1,"low","No Health Insurance",2
4896,"Mr.","No Card","Sociocultural anthropologist","male",42,"Urban","Yes",38256,"Single","Yes","Level3","0","2","No","0","SMS","No","Yes","36-50","high",1,3,1,3,0,0,2,6,"med","nuclear family",3
4898,"Mr.","Visa","Cash manager","male",42,"Urban","Yes",33878,"Single","Yes","Level3","0","2","No","0","Phone","Yes","Yes","36-50","high",1,3,1,3,0,0,2,6,"med","nuclear family",3
4899,"Ms.","Visa","Neonatal nurse","female",22,"Urban","Yes",5233,"Bundle","No","0","No HI","No HI","Yes","Backpacker","SMS","Yes","No","<=35","low",1,1,0,0,1,1,2,2,"low","No Health Insurance",2
4900,"Mr.","AMEX",NA,"male",49,"Urban","Yes",36585,"Bundle","Yes","Level2","1","2","No","0","Phone","Yes","Yes","36-50","high",1,3,1,2,0,0,2,5,"med","Big family",3
4901,"Mr.","Visa","Automated teller machine technician","male",20,"Urban","Yes",5153,"Bundle","No","0","No HI","No HI","No","0","SMS","Yes","No","<=35","low",1,1,0,0,0,0,1,1,"low","No Health Insurance",2
4902,"Mr.","AMEX",NA,"male",24,"Urban","Yes",23952,"Bundle","No","0","No HI","No HI","Yes","Backpacker","Email","Yes","No","<=35","medium",1,2,0,0,1,1,2,3,"low","No Health Insurance",2
4903,"Mr.","AMEX",NA,"male",68,"Rural","Yes",25396,"Single","Yes","Level1","2","0","Yes","Standard","Phone","Yes","No",">50","medium",1,2,1,1,1,2,3,5,"med","nuclear family",3
4904,"Mrs.","No Card","News vendor","female",45,"Urban","Yes",32753,"Single","No","0","No HI","No HI","Yes","Business","Phone","No","Yes","36-50","high",1,3,0,0,1,3,2,6,"med","No Health Insurance",3
4905,"Mr.","AMEX","Weathercaster","male",69,"Rural","Yes",35400,"Single","Yes","Level3","1","0","No","0","Phone","Yes","No",">50","high",1,3,1,3,0,0,2,6,"med","nuclear family",3
4906,"Mr.","No Card","Mason","male",69,"Rural","Yes",28842,"Single","Yes","Level2","2","0","Yes","Senior","Phone","No","No",">50","medium",1,2,1,2,1,2,3,6,"med","nuclear family",3
4907,"Mrs.","No Card","Payroll and timekeeping clerk","female",46,"Urban","Yes",29227,"Single","No","0","No HI","No HI","Yes","Business","Email","No","Yes","36-50","medium",1,2,0,0,1,3,2,5,"med","No Health Insurance",3
4908,"Mrs.","AMEX","Auditing clerk","female",20,"Urban","Yes",4975,"Bundle","No","0","No HI","No HI","Yes","Backpacker","SMS","Yes","Yes","<=35","low",1,1,0,0,1,1,2,2,"low","No Health Insurance",2
4909,"Mr.","AMEX","Infusion nurse","male",71,"Rural","Yes",27224,"Single","Yes","Level1","0","0","Yes","Business","Phone","Yes","No",">50","medium",1,2,1,1,1,3,3,6,"med","single",3
4910,"Mr.","Visa",NA,"male",63,"Urban","Yes",24137,"Bundle","No","0","No HI","No HI","No","0","Phone","Yes","No",">50","medium",1,2,0,0,0,0,1,2,"low","No Health Insurance",3
4912,"Ms.","No Card","Financial aid director","female",51,"Rural","Yes",11398,"Single","Yes","Level3","0","2","No","0","Phone","No","No",">50","low",1,1,1,3,0,0,2,4,"med","nuclear family",1
4913,"Dr.","Visa","Real property appraiser","male",48,"Urban","Yes",32430,"Single","No","0","No HI","No HI","Yes","Business","Email","Yes","No","36-50","high",1,3,0,0,1,3,2,6,"med","No Health Insurance",3
4915,"Ms.","Visa","Computer scientist","female",53,"Rural","Yes",33555,"Single","Yes","Level2","1","2","No","0","Email","Yes","No",">50","high",1,3,1,2,0,0,2,5,"med","Big family",3
4916,"Ms.","Visa","Extruding and forming machine setter","female",19,"Urban","No",NA,"No MotorInsurance","No","0","No HI","No HI","Yes","Premium","Email","Yes","No","<=35","0",0,0,0,0,1,3,1,3,"low","No Health Insurance",2
4917,"Mr.","Visa",NA,"male",22,"Rural","No",NA,"No MotorInsurance","Yes","Level1","0","0","Yes","Premium","Email","Yes","No","<=35","0",0,0,1,1,1,3,2,4,"med","single",2
4918,"Ms.","AMEX","Billing and posting machine operator","female",18,"Urban","Yes",19338,"Bundle","No","0","No HI","No HI","No","0","SMS","Yes","No","<=35","medium",1,2,0,0,0,0,1,2,"low","No Health Insurance",2
4919,"Mrs.","Visa",NA,"female",46,"Urban","No",NA,"No MotorInsurance","Yes","Level2","1","3","No","0","Email","Yes","Yes","36-50","0",0,0,1,2,0,0,1,2,"low","Big family",1
4920,"Mr.","No Card",NA,"male",65,"Rural","No",NA,"No MotorInsurance","Yes","Level2","1","0","No","0","Phone","No","No",">50","0",0,0,1,2,0,0,1,2,"low","nuclear family",1
4921,"Ms.","Visa",NA,"female",51,"Urban","No",NA,"No MotorInsurance","Yes","Level2","1","3","No","0","Phone","Yes","No",">50","0",0,0,1,2,0,0,1,2,"low","Big family",1
4923,"Mr.","No Card","Statistical assistant","male",47,"Urban","Yes",38256,"Single","No","0","No HI","No HI","Yes","Senior","Email","No","No","36-50","high",1,3,0,0,1,2,2,5,"med","No Health Insurance",3
4924,"Mrs.","Visa","Demographic economist","female",47,"Urban","Yes",35833,"Single","Yes","Level3","1","3","No","0","Email","Yes","Yes","36-50","high",1,3,1,3,0,0,2,6,"med","Big family",3
4926,"Mrs.","AMEX","Order clerk","female",42,"Urban","Yes",30932,"Single","Yes","Level3","1","2","No","0","Email","Yes","Yes","36-50","medium",1,2,1,3,0,0,2,5,"med","Big family",3
4928,"Mrs.","Visa",NA,"female",21,"Rural","Yes",21906,"Bundle","No","0","No HI","No HI","Yes","Backpacker","Email","Yes","Yes","<=35","medium",1,2,0,0,1,1,2,3,"low","No Health Insurance",2
4929,"Mr.","Visa","Curator","male",21,"Rural","Yes",24618,"Bundle","No","0","No HI","No HI","Yes","Backpacker","Email","Yes","No","<=35","medium",1,2,0,0,1,1,2,3,"low","No Health Insurance",2
4930,"Mrs.","AMEX",NA,"female",48,"Rural","Yes",11225,"Single","Yes","Level2","0","2","No","0","Email","Yes","Yes","36-50","low",1,1,1,2,0,0,2,3,"low","nuclear family",1
4931,"Ms.","AMEX",NA,"female",47,"Rural","No",NA,"No MotorInsurance","Yes","Level2","1","2","Yes","Business","Phone","Yes","No","36-50","0",0,0,1,2,1,3,2,5,"med","Big family",1
4932,"Mr.","AMEX",NA,"male",21,"Urban","Yes",5316,"Single","Yes","Level1","0","0","No","0","SMS","Yes","No","<=35","low",1,1,1,1,0,0,2,2,"low","single",2
4933,"Mr.","AMEX","Transportation storage and distribution manager","male",48,"Urban","Yes",34380,"Single","Yes","Level3","1","3","No","0","Email","Yes","Yes","36-50","high",1,3,1,3,0,0,2,6,"med","Big family",3
4934,"Ms.","AMEX","Limnologist","female",46,"Urban","No",NA,"No MotorInsurance","Yes","Level1","1","3","No","0","SMS","Yes","No","36-50","0",0,0,1,1,0,0,1,1,"low","Big family",1
4935,"Mr.","Visa",NA,"male",45,"Urban","No",NA,"No MotorInsurance","No","0","No HI","No HI","No","0","Email","Yes","No","36-50","0",0,0,0,0,0,0,0,0,"noClue","No Health Insurance",1
4936,"Ms.","No Card","Segmental paver","female",63,"Rural","Yes",32111,"Single","No","0","No HI","No HI","Yes","Standard","Phone","No","No",">50","medium",1,2,0,0,1,2,2,4,"med","No Health Insurance",3
4937,"Mr.","AMEX",NA,"male",49,"Rural","Yes",11390,"Single","Yes","Level2","1","3","Yes","Standard","Phone","Yes","Yes","36-50","low",1,1,1,2,1,2,3,5,"med","Big family",1
4938,"Mrs.","AMEX",NA,"female",47,"Urban","No",NA,"No MotorInsurance","Yes","Level3","1","2","Yes","Standard","Phone","Yes","Yes","36-50","0",0,0,1,3,1,2,2,5,"med","Big family",1
4939,"Ms.","No Card","Computer database administrator","female",20,"Urban","Yes",4975,"Bundle","No","0","No HI","No HI","Yes","Backpacker","SMS","No","No","<=35","low",1,1,0,0,1,1,2,2,"low","No Health Insurance",2
4941,"Mr.","AMEX",NA,"male",50,"Urban","Yes",30998,"Single","Yes","Level1","0","2","Yes","Senior","SMS","Yes","Yes","36-50","medium",1,2,1,1,1,2,3,5,"med","nuclear family",3
4942,"Mr.","Visa","Mortgage banker","male",18,"Urban","No",NA,"No MotorInsurance","No","0","No HI","No HI","Yes","Premium","SMS","Yes","No","<=35","0",0,0,0,0,1,3,1,3,"low","No Health Insurance",2
4944,"Mr.","Visa","Ornamental ironworker","male",48,"Urban","Yes",13484,"Single","Yes","Level2","1","3","No","0","Email","Yes","Yes","36-50","low",1,1,1,2,0,0,2,3,"low","Big family",1
4945,"Mrs.","No Card","Civil drafter","female",46,"Rural","No",NA,"No MotorInsurance","No","0","No HI","No HI","No","0","Phone","No","Yes","36-50","0",0,0,0,0,0,0,0,0,"noClue","No Health Insurance",1
4946,"Mr.","AMEX","Dental technician","male",45,"Rural","No",NA,"No MotorInsurance","Yes","Level3","2","2","No","0","Email","Yes","Yes","36-50","0",0,0,1,3,0,0,1,3,"low","Big family",1
4947,"Ms.","AMEX",NA,"female",68,"Rural","Yes",29430,"Single","Yes","Level1","1","0","No","0","Phone","Yes","No",">50","medium",1,2,1,1,0,0,2,3,"low","nuclear family",3
4948,"Mr.","AMEX",NA,"male",47,"Urban","Yes",17952,"Single","Yes","Level1","1","3","No","0","Phone","Yes","Yes","36-50","medium",1,2,1,1,0,0,2,3,"low","Big family",1
4949,"Mrs.","AMEX",NA,"female",20,"Urban","Yes",27571,"Bundle","No","0","No HI","No HI","Yes","Standard","SMS","Yes","Yes","<=35","medium",1,2,0,0,1,2,2,4,"med","No Health Insurance",2
4950,"Ms.","AMEX",NA,"female",51,"Rural","Yes",14376,"Single","Yes","Level2","1","2","No","0","Phone","Yes","No",">50","low",1,1,1,2,0,0,2,3,"low","Big family",1
4951,"Mr.","Visa","Gas furnace installer","male",46,"Urban","No",NA,"No MotorInsurance","Yes","Level2","1","3","Yes","Business","Email","Yes","Yes","36-50","0",0,0,1,2,1,3,2,5,"med","Big family",1
4952,"Ms.","AMEX","Cooking instructor","female",21,"Urban","Yes",5008,"Bundle","No","0","No HI","No HI","Yes","Premium","Phone","Yes","No","<=35","low",1,1,0,0,1,3,2,4,"med","No Health Insurance",2
4954,"Mrs.","Visa",NA,"female",52,"Urban","Yes",34392,"Single","Yes","Level2","0","2","No","0","Phone","Yes","Yes",">50","high",1,3,1,2,0,0,2,5,"med","nuclear family",3
4955,"Mr.","No Card","Electronic typesetting machine operator","male",41,"Urban","Yes",38158,"Single","Yes","Level2","1","3","No","0","Email","No","Yes","36-50","high",1,3,1,2,0,0,2,5,"med","Big family",3
4956,"Ms.","No Card","Occupational analyst","female",48,"Rural","Yes",33925,"Single","Yes","Level1","2","2","No","0","SMS","No","No","36-50","high",1,3,1,1,0,0,2,4,"med","Big family",3
4958,"Mrs.","AMEX",NA,"female",21,"Rural","No",NA,"No MotorInsurance","No","0","No HI","No HI","No","0","SMS","Yes","Yes","<=35","0",0,0,0,0,0,0,0,0,"noClue","No Health Insurance",2
4959,"Dr.","AMEX","Web programmer","male",20,"Urban","Yes",4975,"Bundle","No","0","No HI","No HI","Yes","Backpacker","Email","Yes","No","<=35","low",1,1,0,0,1,1,2,2,"low","No Health Insurance",2
4960,"Mr.","Visa","Material recording","male",50,"Rural","Yes",12395,"Single","Yes","Level2","1","2","Yes","Standard","Phone","Yes","Yes","36-50","low",1,1,1,2,1,2,3,5,"med","Big family",1
4961,"Ms.","AMEX","Industrial maintenance worker","female",46,"Urban","Yes",34068,"Single","Yes","Level3","1","2","No","0","Email","Yes","No","36-50","high",1,3,1,3,0,0,2,6,"med","Big family",3
4962,"Mrs.","Visa","Journeymen lineman","female",24,"Urban","No",NA,"No MotorInsurance","No","0","No HI","No HI","Yes","Premium","Email","Yes","Yes","<=35","0",0,0,0,0,1,3,1,3,"low","No Health Insurance",2
4963,"Mrs.","AMEX",NA,"female",20,"Urban","Yes",5107,"Bundle","No","0","No HI","No HI","Yes","Premium","Email","Yes","Yes","<=35","low",1,1,0,0,1,3,2,4,"med","No Health Insurance",2
4965,"Mr.","AMEX","Margin clerk","male",44,"Rural","Yes",10036,"Single","Yes","Level2","2","3","No","0","Phone","Yes","Yes","36-50","low",1,1,1,2,0,0,2,3,"low","Big family",1
4966,"Mr.","AMEX",NA,"male",51,"Rural","Yes",9718,"Single","Yes","Level1","1","2","No","0","Phone","Yes","Yes",">50","low",1,1,1,1,0,0,2,2,"low","Big family",1
4967,"Mr.","AMEX",NA,"male",49,"Rural","Yes",18535,"Single","Yes","Level2","1","2","No","0","Phone","Yes","Yes","36-50","medium",1,2,1,2,0,0,2,4,"med","Big family",1
4968,"Mrs.","AMEX","Molding coremaking and casting machine tender","female",18,"Rural","Yes",22538,"Single","Yes","Level1","1","0","Yes","Business","Phone","Yes","Yes","<=35","medium",1,2,1,1,1,3,3,6,"med","nuclear family",2
4969,"Ms.","Visa",NA,"female",50,"Urban","Yes",16004,"Single","Yes","Level2","1","2","No","0","Phone","Yes","No","36-50","medium",1,2,1,2,0,0,2,4,"med","Big family",1
4970,"Mr.","No Card",NA,"male",46,"Rural","Yes",14308,"Bundle","Yes","Level3","2","2","No","0","Email","No","Yes","36-50","low",1,1,1,3,0,0,2,4,"med","Big family",1
4971,"Mr.","Visa",NA,"male",20,"Rural","Yes",25648,"Bundle","Yes","Level1","0","0","Yes","Backpacker","Email","Yes","No","<=35","medium",1,2,1,1,1,1,3,4,"med","single",2
4972,"Mr.","Visa","Dairy scientist","male",18,"Rural","No",NA,"No MotorInsurance","No","0","No HI","No HI","Yes","Backpacker","Email","Yes","No","<=35","0",0,0,0,0,1,1,1,1,"low","No Health Insurance",2
4974,"Ms.","Visa",NA,"female",47,"Urban","Yes",38256,"Single","Yes","Level2","1","2","Yes","Business","Email","Yes","No","36-50","high",1,3,1,2,1,3,3,8,"high","Big family",3
4975,"Mr.","AMEX","Criminal lawyer","male",21,"Urban","Yes",26785,"Bundle","No","0","No HI","No HI","Yes","Premium","Phone","Yes","No","<=35","medium",1,2,0,0,1,3,2,5,"med","No Health Insurance",2
4976,"Mr.","AMEX",NA,"male",19,"Urban","No",NA,"No MotorInsurance","No","0","No HI","No HI","Yes","Premium","Email","Yes","No","<=35","0",0,0,0,0,1,3,1,3,"low","No Health Insurance",2
4977,"Ms.","AMEX",NA,"female",50,"Rural","Yes",15462,"Single","No","0","No HI","No HI","Yes","Standard","Phone","Yes","No","36-50","medium",1,2,0,0,1,2,2,4,"med","No Health Insurance",1
4978,"Mrs.","Visa",NA,"female",18,"Urban","Yes",27458,"Bundle","No","0","No HI","No HI","No","0","Phone","Yes","Yes","<=35","medium",1,2,0,0,0,0,1,2,"low","No Health Insurance",2
4979,"Ms.","AMEX",NA,"female",49,"Urban","No",NA,"No MotorInsurance","Yes","Level1","1","3","No","0","Email","Yes","No","36-50","0",0,0,1,1,0,0,1,1,"low","Big family",1
4980,"Mr.","Visa","Cleaner","male",45,"Urban","Yes",31224,"Single","No","0","No HI","No HI","Yes","Business","Phone","Yes","No","36-50","medium",1,2,0,0,1,3,2,5,"med","No Health Insurance",3
4981,"Mr.","No Card",NA,"male",19,"Urban","Yes",26002,"Bundle","Yes","Level1","0","0","Yes","Business","Phone","No","No","<=35","medium",1,2,1,1,1,3,3,6,"med","single",2
4984,"Ms.","AMEX","Radiation therapist","female",44,"Urban","Yes",33986,"Single","Yes","Level3","0","2","No","0","Email","Yes","No","36-50","high",1,3,1,3,0,0,2,6,"med","nuclear family",3
4985,"Mrs.","Visa",NA,"female",45,"Rural","Yes",38256,"Single","No","0","No HI","No HI","Yes","Business","Email","Yes","Yes","36-50","high",1,3,0,0,1,3,2,6,"med","No Health Insurance",3
4986,"Ms.","Visa","Weather forecaster","female",22,"Urban","Yes",5005,"Bundle","Yes","Level1","0","0","Yes","Premium","SMS","Yes","No","<=35","low",1,1,1,1,1,3,3,5,"med","single",2
4987,"Mrs.","Visa",NA,"female",46,"Rural","Yes",34766,"Single","Yes","Level1","1","2","Yes","Standard","Phone","Yes","Yes","36-50","high",1,3,1,1,1,2,3,6,"med","Big family",3
4988,"Ms.","AMEX","Lift truck operator","female",19,"Urban","Yes",25190,"Bundle","No","0","No HI","No HI","Yes","Business","SMS","Yes","No","<=35","medium",1,2,0,0,1,3,2,5,"med","No Health Insurance",2
4989,"Mrs.","No Card",NA,"female",48,"Rural","Yes",32912,"Single","Yes","Level2","1","2","No","0","Email","No","Yes","36-50","high",1,3,1,2,0,0,2,5,"med","Big family",3
4990,"Mrs.","AMEX","Labor trainer","female",68,"Rural","Yes",30642,"Single","No","0","No HI","No HI","Yes","Senior","Phone","Yes","Yes",">50","medium",1,2,0,0,1,2,2,4,"med","No Health Insurance",3
4991,"Mr.","Visa","Grip","male",46,"Urban","Yes",37321,"Single","Yes","Level3","0","2","No","0","Email","Yes","Yes","36-50","high",1,3,1,3,0,0,2,6,"med","nuclear family",3
4994,"Mr.","Visa",NA,"male",22,"Urban","Yes",19635,"Bundle","No","0","No HI","No HI","Yes","Business","Phone","Yes","No","<=35","medium",1,2,0,0,1,3,2,5,"med","No Health Insurance",2
