CustomerID,Title,CreditCardType,Occupation,Gender,Age,Location,MotorInsurance,MotorValue,MotorType,HealthInsurance,HealthType,HealthDependentsAdults,HealthDependentsKids,TravelInsurance,TravelType,CardHolder,Married,AgeBuckets,MotorValueBuckets,MotorFlag,MotorLevel,HealthFlag,HealthLevel,TravelFlag,TravelLevel,Instances,customerValue,SalaryIndicator,FamilyIndicator,cluster,PrefChannel,Group
4435,Ms.,AMEX,Photogrammetrist,female,18,Rural,No,NA,No MotorInsurance,No,0,No HI,No HI,No,0,Yes,No,<=35,0,0,0,0,0,0,0,0,0,noClue,No Health Insurance,Millineum Potentials,SMS,test
4436,Mrs.,AMEX,Title searcher,female,47,Urban,Yes,32750,Single,Yes,Level2,1,2,No,0,Yes,Yes,36-50,high,1,3,1,2,0,0,2,5,med,Big family,Titan Customers,Email,test
4450,Mr.,No Card,Baker,male,48,Urban,Yes,28699,Single,Yes,Level2,0,2,Yes,Business,No,Yes,36-50,medium,1,2,1,2,1,3,3,7,high,nuclear family,Titan Customers,Email,test
4456,Mr.,AMEX,Research chef,male,24,Urban,Yes,30380,Bundle,No,0,No HI,No HI,Yes,Business,Yes,No,<=35,medium,1,2,0,0,1,3,2,5,med,No Health Insurance,Millineum Potentials,Email,test
4460,Mr.,AMEX,Construction manager,male,51,Rural,Yes,8539,Single,Yes,Level2,2,3,Yes,Premium,Yes,Yes,>50,low,1,1,1,2,1,3,3,6,med,Big family,Ready Rurals,Phone,test
4465,Mr.,Visa,Real estate broker,male,67,Rural,Yes,33329,Single,Yes,Level3,0,0,Yes,Senior,Yes,No,>50,high,1,3,1,3,1,2,3,8,high,single,Titan Customers,Phone,test
4478,Mr.,No Card,Library clerk,male,48,Urban,Yes,31755,Single,Yes,Level1,1,3,No,0,No,Yes,36-50,medium,1,2,1,1,0,0,2,3,low,Big family,Titan Customers,Email,test
4483,Mr.,Visa,Gerontology aide,male,18,Urban,No,NA,No MotorInsurance,No,0,No HI,No HI,Yes,Premium,Yes,No,<=35,0,0,0,0,0,1,3,1,3,low,No Health Insurance,Millineum Potentials,SMS,test
4485,Ms.,Visa,NA,female,19,Urban,No,NA,No MotorInsurance,No,0,No HI,No HI,Yes,Premium,Yes,No,<=35,0,0,0,0,0,1,3,1,3,low,No Health Insurance,Millineum Potentials,SMS,test
4489,Mr.,No Card,NA,male,46,Urban,Yes,36672,Single,Yes,Level2,1,2,No,0,No,Yes,36-50,high,1,3,1,2,0,0,2,5,med,Big family,Titan Customers,Email,test
4497,Mrs.,AMEX,Passenger rate clerk,female,49,Rural,Yes,9902,Single,Yes,Level2,2,2,Yes,Standard,Yes,Yes,36-50,low,1,1,1,2,1,2,3,5,med,Big family,Ready Rurals,Phone,test
4501,Ms.,AMEX,Graphic artist,female,42,Urban,Yes,33024,Single,Yes,Level2,2,3,Yes,Standard,Yes,No,36-50,high,1,3,1,2,1,2,3,7,high,Big family,Titan Customers,Email,test
4502,Mr.,Visa,Employer relations representative,male,53,Urban,Yes,33050,Single,Yes,Level1,1,2,No,0,Yes,Yes,>50,high,1,3,1,1,0,0,2,4,med,Big family,Titan Customers,Email,test
4503,Mrs.,Visa,Design printing machine operator,female,46,Rural,Yes,11721,Single,No,0,No HI,No HI,No,0,Yes,Yes,36-50,low,1,1,0,0,0,0,1,1,low,No Health Insurance,Ready Rurals,Phone,test
4511,Mr.,Visa,CT technologist,male,48,Rural,Yes,16488,Single,Yes,Level2,1,3,Yes,Premium,Yes,Yes,36-50,medium,1,2,1,2,1,3,3,7,high,Big family,Titan Customers,Email,test
4512,Ms.,Visa,NA,female,43,Urban,Yes,28013,Single,Yes,Level2,2,2,No,0,Yes,No,36-50,medium,1,2,1,2,0,0,2,4,med,Big family,Titan Customers,Email,test
4514,Mrs.,Visa,Cosmetologist,female,46,Rural,Yes,13201,Single,Yes,Level2,2,3,Yes,Standard,Yes,Yes,36-50,low,1,1,1,2,1,2,3,5,med,Big family,Ready Rurals,Phone,test
4523,Mr.,Visa,NA,male,20,Urban,Yes,5056,Bundle,Yes,Level3,2,0,No,0,Yes,No,<=35,low,1,1,1,3,0,0,2,4,med,nuclear family,Millineum Potentials,SMS,test
4527,Ms.,AMEX,Computer control operator,female,42,Urban,Yes,38180.4,Single,Yes,Level3,1,2,No,0,Yes,No,36-50,high,1,3,1,3,0,0,2,6,med,Big family,Titan Customers,Email,test
4528,Ms.,No Card,Film and video editor,female,49,Rural,Yes,31758,Single,No,0,No HI,No HI,No,0,No,No,36-50,medium,1,2,0,0,0,0,1,2,low,No Health Insurance,Ready Rurals,Phone,test
4530,Ms.,AMEX,Commodities trader,female,19,Rural,Yes,28258,Bundle,Yes,Level1,0,0,No,0,Yes,No,<=35,medium,1,2,1,1,0,0,2,3,low,single,Millineum Potentials,Email,test
4535,Mr.,Visa,NA,male,49,Urban,Yes,33753,Single,Yes,Level2,1,3,Yes,Business,Yes,Yes,36-50,high,1,3,1,2,1,3,3,8,high,Big family,Titan Customers,Email,test
4549,Mrs.,Visa,Qualified members of the engine department,female,48,Rural,Yes,17261,Single,Yes,Level3,1,2,Yes,Business,Yes,Yes,36-50,medium,1,2,1,3,1,3,3,8,high,Big family,Titan Customers,Email,test
4550,Mr.,No Card,Field technician,male,50,Urban,Yes,34392,Single,Yes,Level3,1,2,Yes,Business,No,Yes,36-50,high,1,3,1,3,1,3,3,9,high,Big family,Titan Customers,Email,test
4562,Mr.,AMEX,NA,male,20,Urban,Yes,26291,Bundle,No,0,No HI,No HI,Yes,Standard,Yes,No,<=35,medium,1,2,0,0,1,2,2,4,med,No Health Insurance,Millineum Potentials,Email,test
4567,Ms.,No Card,NA,female,65,Rural,No,NA,No MotorInsurance,Yes,Level2,1,0,No,0,No,No,>50,0,0,0,1,2,0,0,1,2,low,nuclear family,Ready Rurals,Phone,test
4569,Mr.,AMEX,NA,male,21,Urban,Yes,5354,Bundle,No,0,No HI,No HI,No,0,Yes,No,<=35,low,1,1,0,0,0,0,1,1,low,No Health Insurance,Millineum Potentials,SMS,test
4570,Ms.,Visa,Digital image processor,female,45,Urban,Yes,38180.4,Single,No,0,No HI,No HI,Yes,Business,Yes,No,36-50,high,1,3,0,0,1,3,2,6,med,No Health Insurance,Titan Customers,Email,test
4572,Mrs.,Visa,NA,female,18,Urban,Yes,5022,Bundle,No,0,No HI,No HI,Yes,Backpacker,Yes,Yes,<=35,low,1,1,0,0,1,1,2,2,low,No Health Insurance,Millineum Potentials,SMS,test
4576,Mr.,Visa,Group exercise instructor,male,48,Urban,Yes,31557,Single,Yes,Level2,0,3,No,0,Yes,Yes,36-50,medium,1,2,1,2,0,0,2,4,med,Big family,Titan Customers,Email,test
4581,Mr.,AMEX,NA,male,20,Rural,Yes,26547,Bundle,No,0,No HI,No HI,Yes,Business,Yes,No,<=35,medium,1,2,0,0,1,3,2,5,med,No Health Insurance,Millineum Potentials,Email,test
4583,Mrs.,Visa,NA,female,50,Urban,Yes,11941,Single,No,0,No HI,No HI,No,0,Yes,Yes,36-50,low,1,1,0,0,0,0,1,1,low,No Health Insurance,Ready Rurals,Phone,test
4587,Ms.,Visa,Drywall installer,female,47,Urban,Yes,31877,Single,Yes,Level2,0,2,No,0,Yes,No,36-50,medium,1,2,1,2,0,0,2,4,med,nuclear family,Titan Customers,Email,test
4590,Mr.,Visa,Stock trader,male,53,Rural,Yes,15924,Single,Yes,Level2,0,2,No,0,Yes,Yes,>50,medium,1,2,1,2,0,0,2,4,med,nuclear family,Ready Rurals,Phone,test
4593,Ms.,No Card,Foot doctor,female,54,Urban,Yes,32836,Single,Yes,Level2,0,2,Yes,Standard,No,No,>50,high,1,3,1,2,1,2,3,7,high,nuclear family,Titan Customers,Email,test
4596,Mr.,AMEX,Foreign language translator,male,18,Urban,Yes,28478,Bundle,No,0,No HI,No HI,Yes,Backpacker,Yes,No,<=35,medium,1,2,0,0,1,1,2,3,low,No Health Insurance,Millineum Potentials,Email,test
4597,Ms.,AMEX,NA,female,48,Urban,Yes,35722,Single,Yes,Level1,1,3,No,0,Yes,No,36-50,high,1,3,1,1,0,0,2,4,med,Big family,Titan Customers,Email,test
4599,Mr.,AMEX,Front desk clerk,male,21,Urban,No,NA,No MotorInsurance,No,0,No HI,No HI,No,0,Yes,No,<=35,0,0,0,0,0,0,0,0,0,noClue,No Health Insurance,Millineum Potentials,SMS,test
4624,Mr.,AMEX,Network administrator,male,43,Rural,Yes,17612,Single,Yes,Level1,2,2,No,0,Yes,Yes,36-50,medium,1,2,1,1,0,0,2,3,low,Big family,Ready Rurals,Phone,test
4626,Dr.,No Card,NA,female,52,Rural,Yes,14494,Single,Yes,Level2,1,3,Yes,Standard,No,Yes,>50,low,1,1,1,2,1,2,3,5,med,Big family,Ready Rurals,Phone,test
4634,Ms.,No Card,Promotions specialist,female,52,Rural,Yes,13089,Single,Yes,Level2,1,2,No,0,No,No,>50,low,1,1,1,2,0,0,2,3,low,Big family,Ready Rurals,Phone,test
4636,Mr.,Visa,Civil service clerk,male,42,Urban,Yes,31227,Bundle,Yes,Level2,1,2,No,0,Yes,Yes,36-50,medium,1,2,1,2,0,0,2,4,med,Big family,Titan Customers,Email,test
4643,Ms.,AMEX,NA,female,44,Urban,No,NA,No MotorInsurance,Yes,Level3,0,2,No,0,Yes,No,36-50,0,0,0,1,3,0,0,1,3,low,nuclear family,Ready Rurals,Email,test
4651,Mr.,AMEX,NA,male,18,Urban,No,NA,No MotorInsurance,No,0,No HI,No HI,No,0,Yes,No,<=35,0,0,0,0,0,0,0,0,0,noClue,No Health Insurance,Millineum Potentials,SMS,test
4658,Mr.,Visa,Logistician,male,49,Rural,Yes,18230,Single,Yes,Level2,2,3,No,0,Yes,Yes,36-50,medium,1,2,1,2,0,0,2,4,med,Big family,Ready Rurals,Phone,test
4659,Mrs.,AMEX,Airframe mechanic,female,18,Rural,Yes,5252,Bundle,No,0,No HI,No HI,Yes,Premium,Yes,Yes,<=35,low,1,1,0,0,1,3,2,4,med,No Health Insurance,Millineum Potentials,SMS,test
4672,Mr.,AMEX,NA,male,47,Urban,Yes,30721,Single,Yes,Level2,1,3,No,0,Yes,Yes,36-50,medium,1,2,1,2,0,0,2,4,med,Big family,Titan Customers,Email,test
4679,Dr.,AMEX,NA,female,40,Urban,No,NA,No MotorInsurance,Yes,Level1,1,2,Yes,Backpacker,Yes,Yes,36-50,0,0,0,1,1,1,1,2,2,low,Big family,Ready Rurals,Email,test
4689,Ms.,Visa,Gaming change person,female,22,Urban,Yes,5005.8,Bundle,No,0,No HI,No HI,No,0,Yes,No,<=35,low,1,1,0,0,0,0,1,1,low,No Health Insurance,Millineum Potentials,SMS,test
4693,Dr.,AMEX,Conservation technician,female,19,Urban,Yes,5135,Bundle,No,0,No HI,No HI,No,0,Yes,No,<=35,low,1,1,0,0,0,0,1,1,low,No Health Insurance,Millineum Potentials,SMS,test
4697,Mr.,Visa,NA,male,21,Urban,Yes,20727,Bundle,Yes,Level1,0,0,Yes,Standard,Yes,No,<=35,medium,1,2,1,1,1,2,3,5,med,single,Millineum Potentials,Email,test
4700,Mrs.,AMEX,Electronic equipment repairer,female,19,Urban,Yes,31581,Bundle,Yes,Level1,0,0,No,0,Yes,Yes,<=35,medium,1,2,1,1,0,0,2,3,low,single,Millineum Potentials,Email,test
4704,Mr.,AMEX,NA,male,41,Rural,Yes,17299,Single,Yes,Level2,1,2,No,0,Yes,Yes,36-50,medium,1,2,1,2,0,0,2,4,med,Big family,Ready Rurals,Phone,test
4712,Mrs.,Visa,Pathologist,female,21,Rural,No,NA,No MotorInsurance,Yes,Level1,0,0,Yes,Premium,Yes,Yes,<=35,0,0,0,1,1,1,3,2,4,med,single,Millineum Potentials,SMS,test
4713,Mrs.,AMEX,Plant manager,female,66,Rural,No,NA,No MotorInsurance,Yes,Level3,1,0,Yes,Standard,Yes,Yes,>50,0,0,0,1,3,1,2,2,5,med,nuclear family,Ready Rurals,Phone,test
4714,Ms.,AMEX,Ultrasound technologist,female,51,Urban,Yes,31389,Single,Yes,Level2,1,2,Yes,Standard,Yes,No,>50,medium,1,2,1,2,1,2,3,6,med,Big family,Titan Customers,Email,test
4716,Mr.,AMEX,Industrial economist,male,19,Rural,Yes,26267,Bundle,No,0,No HI,No HI,Yes,Business,Yes,No,<=35,medium,1,2,0,0,1,3,2,5,med,No Health Insurance,Millineum Potentials,Email,test
4724,Ms.,Visa,Automotive mechanic,female,43,Rural,Yes,32221,Single,Yes,Level3,1,2,Yes,Standard,Yes,No,36-50,medium,1,2,1,3,1,2,3,7,high,Big family,Ready Rurals,Phone,test
4730,Mrs.,No Card,Meter reader,female,41,Urban,Yes,29788,Single,No,0,No HI,No HI,No,0,No,Yes,36-50,medium,1,2,0,0,0,0,1,2,low,No Health Insurance,Titan Customers,Email,test
4737,Mr.,AMEX,Ratings analyst,male,45,Rural,Yes,11661,Single,Yes,Level2,1,3,No,0,Yes,Yes,36-50,low,1,1,1,2,0,0,2,3,low,Big family,Ready Rurals,Phone,test
4748,Mrs.,Visa,Stucco mason,female,43,Urban,Yes,31671,Single,Yes,Level1,0,3,No,0,Yes,Yes,36-50,medium,1,2,1,1,0,0,2,3,low,Big family,Titan Customers,Email,test
4756,Mr.,Visa,Erector,male,47,Rural,Yes,17295,Bundle,Yes,Level3,1,2,No,0,Yes,Yes,36-50,medium,1,2,1,3,0,0,2,5,med,Big family,Ready Rurals,Phone,test
4758,Ms.,Visa,NA,female,64,Urban,Yes,27421,Single,Yes,Level3,0,0,Yes,Senior,Yes,No,>50,medium,1,2,1,3,1,2,3,7,high,single,Titan Customers,Phone,test
4764,Ms.,Visa,Laboratory animal technologist,female,72,Urban,No,NA,No MotorInsurance,Yes,Level3,0,0,No,0,Yes,No,>50,0,0,0,1,3,0,0,1,3,low,single,Ready Rurals,Phone,test
4766,Ms.,AMEX,Operating engineer,female,51,Rural,Yes,33807,Single,No,0,No HI,No HI,Yes,Business,Yes,No,>50,high,1,3,0,0,1,3,2,6,med,No Health Insurance,Titan Customers,Email,test
4771,Mr.,Visa,Teletype operator,male,73,Rural,No,NA,No MotorInsurance,Yes,Level1,0,0,No,0,Yes,No,>50,0,0,0,1,1,0,0,1,1,low,single,Ready Rurals,Phone,test
4783,Mr.,AMEX,Addictions nurse,male,45,Urban,Yes,27587,Single,Yes,Level2,1,2,No,0,Yes,Yes,36-50,medium,1,2,1,2,0,0,2,4,med,Big family,Titan Customers,Email,test
4785,Ms.,No Card,High school counselor,female,20,Urban,Yes,20855,Bundle,No,0,No HI,No HI,Yes,Backpacker,No,No,<=35,medium,1,2,0,0,1,1,2,3,low,No Health Insurance,Millineum Potentials,Email,test
4786,Mr.,No Card,Certified pest control applicator,male,48,Urban,Yes,38180.4,Single,Yes,Level1,1,3,No,0,No,Yes,36-50,high,1,3,1,1,0,0,2,4,med,Big family,Titan Customers,Email,test
4791,Mr.,No Card,NA,male,67,Rural,Yes,34578,Bundle,Yes,Level1,0,0,Yes,Standard,No,No,>50,high,1,3,1,1,1,2,3,6,med,single,Titan Customers,Phone,test
4800,Ms.,Visa,Semiconductor processing technician,female,20,Rural,Yes,5005.8,Bundle,No,0,No HI,No HI,Yes,Backpacker,Yes,No,<=35,low,1,1,0,0,1,1,2,2,low,No Health Insurance,Millineum Potentials,SMS,test
4808,Mrs.,Visa,NA,female,24,Urban,Yes,21775,Bundle,No,0,No HI,No HI,Yes,Premium,Yes,Yes,<=35,medium,1,2,0,0,1,3,2,5,med,No Health Insurance,Millineum Potentials,Email,test
4811,Mr.,Visa,Crossing guard,male,19,Urban,No,NA,No MotorInsurance,No,0,No HI,No HI,Yes,Backpacker,Yes,No,<=35,0,0,0,0,0,1,1,1,1,low,No Health Insurance,Millineum Potentials,SMS,test
4812,Mr.,Visa,NA,male,47,Rural,No,NA,No MotorInsurance,No,0,No HI,No HI,No,0,Yes,No,36-50,0,0,0,0,0,0,0,0,0,noClue,No Health Insurance,Ready Rurals,Phone,test
4813,Mr.,AMEX,Network and computer systems administrator,male,20,Rural,Yes,25376,Bundle,No,0,No HI,No HI,Yes,Premium,Yes,No,<=35,medium,1,2,0,0,1,3,2,5,med,No Health Insurance,Millineum Potentials,Email,test
4822,Mr.,No Card,NA,male,47,Urban,Yes,31261,Single,Yes,Level3,1,3,Yes,Standard,No,Yes,36-50,medium,1,2,1,3,1,2,3,7,high,Big family,Titan Customers,Email,test
4827,Dr.,No Card,Power plant distributor,female,18,Urban,Yes,17740,Bundle,Yes,Level2,0,0,No,0,No,No,<=35,medium,1,2,1,2,0,0,2,4,med,single,Millineum Potentials,Email,test
4837,Ms.,AMEX,Ophthalmologic sonographer,female,52,Urban,Yes,16740,Single,Yes,Level2,0,3,No,0,Yes,No,>50,medium,1,2,1,2,0,0,2,4,med,Big family,Titan Customers,Email,test
4841,Mr.,Visa,NA,male,72,Rural,Yes,28539,Single,No,0,No HI,No HI,No,0,Yes,No,>50,medium,1,2,0,0,0,0,1,2,low,No Health Insurance,Ready Rurals,Phone,test
4851,Mrs.,Visa,Convention planner,female,49,Urban,Yes,19744,Single,Yes,Level2,2,2,Yes,Business,Yes,Yes,36-50,medium,1,2,1,2,1,3,3,7,high,Big family,Titan Customers,Email,test
4857,Mr.,AMEX,NA,male,52,Rural,No,NA,No MotorInsurance,No,0,No HI,No HI,No,0,Yes,No,>50,0,0,0,0,0,0,0,0,0,noClue,No Health Insurance,Ready Rurals,Phone,test
4866,Mrs.,Visa,Medical social worker,female,43,Urban,Yes,31163,Single,Yes,Level1,1,3,Yes,Business,Yes,Yes,36-50,medium,1,2,1,1,1,3,3,6,med,Big family,Titan Customers,Email,test
4874,Ms.,No Card,NA,female,45,Urban,Yes,22418,Single,Yes,Level1,1,3,No,0,No,No,36-50,medium,1,2,1,1,0,0,2,3,low,Big family,Titan Customers,Email,test
4879,Ms.,Visa,NA,female,18,Urban,No,NA,No MotorInsurance,No,0,No HI,No HI,Yes,Backpacker,Yes,No,<=35,0,0,0,0,0,1,1,1,1,low,No Health Insurance,Millineum Potentials,SMS,test
4893,Mr.,AMEX,NA,male,48,Urban,Yes,19142,Single,Yes,Level2,0,3,No,0,Yes,Yes,36-50,medium,1,2,1,2,0,0,2,4,med,Big family,Titan Customers,Email,test
4894,Ms.,AMEX,Slaughterer,female,21,Urban,Yes,5005.8,Bundle,Yes,Level1,0,0,Yes,Premium,Yes,No,<=35,low,1,1,1,1,1,3,3,5,med,single,Millineum Potentials,SMS,test
4897,Mr.,No Card,Masseuse,male,48,Urban,No,NA,No MotorInsurance,Yes,Level2,1,2,Yes,Business,No,Yes,36-50,0,0,0,1,2,1,3,2,5,med,Big family,Ready Rurals,Phone,test
4911,Mr.,Visa,Electronics repairer,male,46,Rural,Yes,16890,Single,No,0,No HI,No HI,Yes,Business,Yes,No,36-50,medium,1,2,0,0,1,3,2,5,med,No Health Insurance,Titan Customers,Email,test
4914,Mr.,Visa,Econometrician,male,52,Rural,Yes,8987,Single,No,0,No HI,No HI,No,0,Yes,No,>50,low,1,1,0,0,0,0,1,1,low,No Health Insurance,Ready Rurals,Phone,test
4922,Mr.,AMEX,NA,male,52,Rural,Yes,16064,Single,Yes,Level2,1,3,No,0,Yes,Yes,>50,medium,1,2,1,2,0,0,2,4,med,Big family,Ready Rurals,Phone,test
4925,Mrs.,No Card,NA,female,48,Urban,No,NA,No MotorInsurance,Yes,Level1,1,3,No,0,No,Yes,36-50,0,0,0,1,1,0,0,1,1,low,Big family,Ready Rurals,Phone,test
4927,Mr.,No Card,NA,male,73,Urban,Yes,24627,Bundle,Yes,Level2,0,0,Yes,Senior,No,No,>50,medium,1,2,1,2,1,2,3,6,med,single,Titan Customers,Phone,test
4940,Mr.,No Card,Merchandise window trimmer,male,45,Urban,Yes,37457,Single,Yes,Level2,1,2,No,0,No,Yes,36-50,high,1,3,1,2,0,0,2,5,med,Big family,Titan Customers,Email,test
4943,Mr.,Visa,Funeral attendant,male,50,Urban,Yes,15693,Single,Yes,Level2,2,3,Yes,Standard,Yes,Yes,36-50,medium,1,2,1,2,1,2,3,6,med,Big family,Titan Customers,Email,test
4953,Mr.,Visa,Refuge manager,male,42,Urban,Yes,35936,Single,Yes,Level3,0,2,No,0,Yes,Yes,36-50,high,1,3,1,3,0,0,2,6,med,nuclear family,Titan Customers,Email,test
4957,Mr.,Visa,Instructional coach,male,47,Urban,Yes,18217,Single,Yes,Level2,0,2,No,0,Yes,Yes,36-50,medium,1,2,1,2,0,0,2,4,med,nuclear family,Titan Customers,Email,test
4964,Dr.,Visa,Claims examiner,female,47,Rural,Yes,17426,Single,No,0,No HI,No HI,No,0,Yes,No,36-50,medium,1,2,0,0,0,0,1,2,low,No Health Insurance,Ready Rurals,Phone,test
4973,Mrs.,AMEX,Adjuster,female,21,Urban,Yes,30351,Bundle,No,0,No HI,No HI,Yes,Business,Yes,Yes,<=35,medium,1,2,0,0,1,3,2,5,med,No Health Insurance,Millineum Potentials,Email,test
4982,Mrs.,No Card,County court judge,female,20,Rural,Yes,24838,Bundle,Yes,Level2,0,0,Yes,Backpacker,No,Yes,<=35,medium,1,2,1,2,1,1,3,5,med,single,Millineum Potentials,Email,test
4983,Mr.,Visa,NA,male,49,Rural,Yes,15940,Single,Yes,Level2,0,2,No,0,Yes,Yes,36-50,medium,1,2,1,2,0,0,2,4,med,nuclear family,Ready Rurals,Phone,test
4992,Mrs.,Visa,Landscape designer,female,47,Urban,Yes,13414,Single,Yes,Level1,1,2,No,0,Yes,Yes,36-50,low,1,1,1,1,0,0,2,2,low,Big family,Ready Rurals,Phone,test
4993,Ms.,Visa,NA,female,46,Urban,Yes,15459,Single,Yes,Level1,0,2,No,0,Yes,No,36-50,medium,1,2,1,1,0,0,2,3,low,nuclear family,Titan Customers,Email,test
4996,Ms.,AMEX,NA,female,20,Urban,Yes,5037,Bundle,No,0,No HI,No HI,Yes,Premium,Yes,No,<=35,low,1,1,0,0,1,3,2,4,med,No Health Insurance,Millineum Potentials,SMS,test
4998,Mr.,Visa,Marriage and family therapist,male,46,Rural,Yes,8480,Single,No,0,No HI,No HI,No,0,Yes,No,36-50,low,1,1,0,0,0,0,1,1,low,No Health Insurance,Ready Rurals,Phone,test
5000,Mr.,AMEX,Physician assistant,male,42,Urban,Yes,38180.4,Single,Yes,Level3,1,3,Yes,Premium,Yes,Yes,36-50,high,1,3,1,3,1,3,3,9,high,Big family,Titan Customers,Email,test
5006,Mrs.,Visa,Operating room technician,female,20,Rural,Yes,13492,Bundle,No,0,No HI,No HI,Yes,Premium,Yes,Yes,<=35,low,1,1,0,0,1,3,2,4,med,No Health Insurance,Millineum Potentials,SMS,test
5013,Mrs.,No Card,Airport tower controller,female,53,Rural,No,NA,No MotorInsurance,Yes,Level2,0,2,No,0,No,Yes,>50,0,0,0,1,2,0,0,1,2,low,nuclear family,Ready Rurals,Phone,test
5016,Mrs.,Visa,NA,female,44,Urban,Yes,33275,Single,Yes,Level2,1,3,No,0,Yes,Yes,36-50,high,1,3,1,2,0,0,2,5,med,Big family,Titan Customers,Email,test
5022,Mr.,AMEX,NA,male,21,Urban,Yes,22660,Bundle,No,0,No HI,No HI,No,0,Yes,No,<=35,medium,1,2,0,0,0,0,1,2,low,No Health Insurance,Millineum Potentials,Email,test
5024,Mr.,AMEX,Poultry scientist,male,19,Urban,Yes,26969,Single,Yes,Level2,0,0,Yes,Backpacker,Yes,No,<=35,medium,1,2,1,2,1,1,3,5,med,single,Millineum Potentials,Email,test
5028,Mr.,AMEX,Economist,male,46,Urban,No,NA,No MotorInsurance,Yes,Level2,1,2,Yes,Standard,Yes,Yes,36-50,0,0,0,1,2,1,2,2,4,med,Big family,Ready Rurals,Phone,test
5032,Mr.,Visa,NA,male,48,Rural,No,NA,No MotorInsurance,Yes,Level2,0,2,No,0,Yes,Yes,36-50,0,0,0,1,2,0,0,1,2,low,nuclear family,Ready Rurals,Phone,test
5035,Ms.,AMEX,Airframe mechanic,female,49,Urban,Yes,17675,Single,Yes,Level2,1,2,Yes,Business,Yes,No,36-50,medium,1,2,1,2,1,3,3,7,high,Big family,Titan Customers,Email,test
5044,Mr.,Visa,NA,male,20,Urban,Yes,30638,Single,No,0,No HI,No HI,Yes,Backpacker,Yes,No,<=35,medium,1,2,0,0,1,1,2,3,low,No Health Insurance,Millineum Potentials,Email,test
5051,Ms.,AMEX,Wildlife biologist,female,48,Rural,Yes,33336,Single,No,0,No HI,No HI,Yes,Premium,Yes,No,36-50,high,1,3,0,0,1,3,2,6,med,No Health Insurance,Titan Customers,Email,test
5055,Mr.,AMEX,Short haul or local truck driver,male,47,Urban,Yes,37111,Single,Yes,Level2,1,2,Yes,Standard,Yes,Yes,36-50,high,1,3,1,2,1,2,3,7,high,Big family,Titan Customers,Email,test
5056,Mr.,AMEX,Landscape contractor,male,46,Urban,Yes,34424,Single,Yes,Level2,0,2,Yes,Business,Yes,Yes,36-50,high,1,3,1,2,1,3,3,8,high,nuclear family,Titan Customers,Email,test
5059,Ms.,Visa,Clinical manager,female,48,Rural,Yes,14600,Single,Yes,Level1,0,3,No,0,Yes,No,36-50,low,1,1,1,1,0,0,2,2,low,Big family,Ready Rurals,Phone,test
5060,Ms.,Visa,Mechanical door repairer,female,48,Rural,Yes,31219,Single,Yes,Level1,0,2,Yes,Business,Yes,No,36-50,medium,1,2,1,1,1,3,3,6,med,nuclear family,Titan Customers,Email,test
5062,Mr.,No Card,Construction electrician,male,47,Urban,Yes,38180.4,Single,Yes,Level3,1,2,No,0,No,Yes,36-50,high,1,3,1,3,0,0,2,6,med,Big family,Titan Customers,Email,test
5063,Mr.,No Card,Environmental scientist,male,18,Rural,Yes,23828,Bundle,No,0,No HI,No HI,No,0,No,No,<=35,medium,1,2,0,0,0,0,1,2,low,No Health Insurance,Millineum Potentials,Email,test
5064,Mr.,No Card,Polisher,male,68,Rural,Yes,27872,Single,Yes,Level3,0,0,Yes,Senior,No,No,>50,medium,1,2,1,3,1,2,3,7,high,single,Titan Customers,Phone,test
5066,Ms.,AMEX,Library assistant,female,47,Rural,Yes,35080,Single,Yes,Level2,1,3,No,0,Yes,No,36-50,high,1,3,1,2,0,0,2,5,med,Big family,Titan Customers,Email,test
5070,Ms.,AMEX,NA,female,19,Urban,No,NA,No MotorInsurance,No,0,No HI,No HI,Yes,Premium,Yes,No,<=35,0,0,0,0,0,1,3,1,3,low,No Health Insurance,Millineum Potentials,SMS,test
5072,Ms.,AMEX,NA,female,47,Urban,Yes,38180.4,Single,No,0,No HI,No HI,No,0,Yes,No,36-50,high,1,3,0,0,0,0,1,3,low,No Health Insurance,Titan Customers,Email,test
5077,Mr.,AMEX,Political geographer,male,45,Urban,Yes,22910,Single,Yes,Level2,1,2,No,0,Yes,Yes,36-50,medium,1,2,1,2,0,0,2,4,med,Big family,Titan Customers,Email,test
5085,Mrs.,Visa,Psychiatric technician,female,20,Urban,No,NA,No MotorInsurance,No,0,No HI,No HI,Yes,Backpacker,Yes,Yes,<=35,0,0,0,0,0,1,1,1,1,low,No Health Insurance,Millineum Potentials,SMS,test
5086,Ms.,Visa,NA,female,39,Urban,Yes,31492,Single,Yes,Level1,1,2,Yes,Business,Yes,No,36-50,medium,1,2,1,1,1,3,3,6,med,Big family,Titan Customers,Email,test
5091,Ms.,AMEX,Industrial millwright,female,47,Urban,Yes,36186,Single,Yes,Level3,0,3,Yes,Standard,Yes,No,36-50,high,1,3,1,3,1,2,3,8,high,Big family,Titan Customers,Email,test
5107,Mr.,Visa,Clerical assistant,male,49,Urban,Yes,17382,Single,Yes,Level1,2,3,No,0,Yes,Yes,36-50,medium,1,2,1,1,0,0,2,3,low,Big family,Titan Customers,Email,test
